SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_STATUS,AMT_APPLICATION,AMT_CREDIT,AMT_ANNUITY,AMT_DOWN_PAYMENT,RATE_DOWN_PAYMENT,DAYS_DECISION,CNT_PAYMENT,NAME_YIELD_GROUP
1013640,104427,Approved,94000.0,81000.0,4800.0,3600.0,0.2428,-1137,48.0,XNA
1013641,104427,Approved,112000.0,99000.0,2500.0,9300.0,0.2311,-1823,10.0,low_normal
1013642,104428,Approved,241000.0,210000.0,6300.0,10500.0,0.1421,-1560,10.0,XNA
1013643,104428,Refused,32000.0,0.0,0.0,0.0,0.0837,-681,36.0,middle
1013644,104428,Approved,150000.0,136000.0,4300.0,6400.0,0.2237,-692,10.0,low_normal
1013645,104429,Refused,31000.0,0.0,0.0,0.0,0.0687,-2511,36.0,low_action
1013646,104429,Approved,120000.0,107000.0,2800.0,6500.0,0.1986,-591,10.0,low_normal
1013647,104429,Refused,58000.0,0.0,0.0,0.0,0.2296,-1496,48.0,middle
1013648,104429,Refused,235000.0,0.0,0.0,0.0,0.0737,-2753,48.0,XNA
1013649,104429,Approved,19000.0,17000.0,600.0,3000.0,0.0069,-2376,6.0,middle
1013650,104429,Approved,243000.0,197000.0,6000.0,25500.0,0.0365,-1598,10.0,low_normal
1013651,104430,Refused,100000.0,0.0,0.0,0.0,0.2292,-1187,6.0,high
1013652,104431,Approved,208000.0,213000.0,13700.0,13500.0,0.0149,-1311,18.0,low_action
1013653,104431,Approved,210000.0,208000.0,5900.0,2800.0,0.191,-2122,48.0,XNA
1013654,104431,Unused offer,65000.0,66000.0,3100.0,5800.0,0.0423,-778,6.0,high
1013655,104431,Refused,25000.0,0.0,0.0,0.0,0.2192,-702,48.0,high
1013656,104431,Refused,235000.0,0.0,0.0,0.0,0.1626,-1544,6.0,low_action
1013657,104431,Unused offer,284000.0,242000.0,15600.0,31500.0,0.1949,-908,6.0,XNA
1013658,104432,Approved,294000.0,267000.0,13600.0,45700.0,0.109,-1644,10.0,XNA
1013659,104432,Canceled,3247000.0,2921000.0,84000.0,11900.0,0.0864,-555,10.0,low_normal
1013660,104432,Canceled,931000.0,861000.0,56400.0,123800.0,0.0393,-725,48.0,middle
1013661,104432,Canceled,29000.0,29000.0,1000.0,3900.0,0.0521,-853,48.0,low_normal
1013662,104432,Refused,109000.0,0.0,0.0,0.0,0.079,-1275,12.0,high
1013663,104433,Approved,27000.0,23000.0,1200.0,1100.0,0.2048,-1497,18.0,high
1013664,104433,Refused,175000.0,0.0,0.0,0.0,0.0222,-318,18.0,low_action
1013665,104434,Refused,42000.0,0.0,0.0,0.0,0.1104,-1043,36.0,high
1013666,104435,Canceled,52000.0,43000.0,3100.0,4500.0,0.1267,-1207,10.0,high
1013667,104435,Refused,7000.0,0.0,0.0,0.0,0.2364,-1389,36.0,low_action
1013668,104435,Unused offer,106000.0,100000.0,3100.0,12500.0,0.2,-2856,10.0,low_normal
1013669,104436,Canceled,71000.0,65000.0,2700.0,7500.0,0.1261,-2167,10.0,low_action
1013670,104436,Refused,242000.0,0.0,0.0,0.0,0.036,-253,24.0,low_action
1013671,104436,Approved,463000.0,370000.0,13600.0,26600.0,0.1394,-1704,18.0,middle
1013672,104436,Refused,64000.0,0.0,0.0,0.0,0.122,-1917,18.0,low_action
1013673,104438,Refused,433000.0,0.0,0.0,0.0,0.0186,-2796,18.0,low_action
1013674,104439,Canceled,55000.0,52000.0,2000.0,4700.0,0.0219,-572,6.0,XNA
1013675,104440,Canceled,123000.0,109000.0,9700.0,3200.0,0.1153,-573,10.0,low_normal
1013676,104440,Approved,176000.0,146000.0,3900.0,26700.0,0.2147,-2154,36.0,high
1013677,104440,Refused,22000.0,0.0,0.0,0.0,0.1705,-2797,24.0,XNA
1013678,104441,Refused,70000.0,0.0,0.0,0.0,0.0628,-60,18.0,high
1013679,104441,Refused,238000.0,0.0,0.0,0.0,0.2234,-1778,48.0,middle
1013680,104441,Refused,419000.0,0.0,0.0,0.0,0.0495,-1039,10.0,low_normal
1013681,104442,Approved,174000.0,160000.0,6000.0,500.0,0.0274,-892,6.0,XNA
1013682,104442,Approved,772000.0,597000.0,17600.0,61100.0,0.0076,-1149,6.0,low_action
1013683,104442,Refused,48000.0,0.0,0.0,0.0,0.0417,-599,12.0,low_normal
1013684,104442,Approved,304000.0,283000.0,8100.0,53100.0,0.1867,-1052,48.0,low_action
1013685,104443,Refused,364000.0,0.0,0.0,0.0,0.1218,-1909,24.0,low_action
1013686,104444,Approved,152000.0,129000.0,3600.0,20400.0,0.031,-813,18.0,low_action
1013687,104444,Refused,154000.0,0.0,0.0,0.0,0.0102,-1761,48.0,high
1013688,104445,Approved,186000.0,150000.0,13200.0,8500.0,0.2324,-1901,10.0,low_action
1013689,104445,Approved,188000.0,185000.0,6900.0,27900.0,0.0118,-1832,6.0,middle
1013690,104445,Approved,43000.0,42000.0,1700.0,1100.0,0.1072,-692,10.0,high
1013691,104445,Canceled,14000.0,14000.0,600.0,2000.0,0.2107,-2614,36.0,XNA
1013692,104445,Canceled,53000.0,55000.0,2000.0,600.0,0.0507,-2325,6.0,middle
1013693,104445,Approved,333000.0,330000.0,9500.0,56000.0,0.0611,-929,12.0,low_action
1013694,104446,Canceled,330000.0,281000.0,7300.0,34300.0,0.1523,-2719,36.0,middle
1013695,104446,Refused,29000.0,0.0,0.0,0.0,0.1205,-1532,36.0,high
1013696,104446,Approved,237000.0,191000.0,5900.0,13000.0,0.2465,-2059,10.0,XNA
1013697,104446,Canceled,212000.0,161000.0,4700.0,14100.0,0.1075,-2647,6.0,middle
1013698,104447,Refused,44000.0,0.0,0.0,0.0,0.0901,-2247,12.0,XNA
1013699,104447,Approved,124000.0,109000.0,5200.0,5700.0,0.1244,-650,24.0,low_action
1013700,104448,Approved,51000.0,46000.0,3700.0,2900.0,0.1658,-645,36.0,low_normal
1013701,104448,Refused,124000.0,0.0,0.0,0.0,0.1021,-346,6.0,low_action
1013702,104449,Refused,208000.0,0.0,0.0,0.0,0.199,-690,18.0,low_action
1013703,104449,Refused,55000.0,0.0,0.0,0.0,0.1224,-1387,6.0,XNA
1013704,104449,Refused,6000.0,0.0,0.0,0.0,0.0192,-917,18.0,XNA
1013705,104449,Approved,1017000.0,984000.0,65900.0,78900.0,0.2149,-1616,24.0,low_normal
1013706,104451,Refused,103000.0,0.0,0.0,0.0,0.1101,-321,24.0,low_normal
1013707,104451,Canceled,64000.0,52000.0,2400.0,2800.0,0.0179,-454,36.0,low_action
1013708,104451,Refused,345000.0,0.0,0.0,0.0,0.2257,-1189,18.0,low_normal
1013709,104451,Refused,103000.0,0.0,0.0,0.0,0.0291,-1740,18.0,low_normal
1013710,104451,Refused,52000.0,0.0,0.0,0.0,0.1582,-733,36.0,low_action
1013711,104452,Approved,163000.0,168000.0,6000.0,6100.0,0.2479,-283,36.0,low_normal
1013712,104452,Approved,356000.0,368000.0,16600.0,13400.0,0.1988,-1058,24.0,XNA
1013713,104452,Approved,28000.0,24000.0,1200.0,1800.0,0.0946,-1603,48.0,XNA
1013714,104452,Approved,41000.0,38000.0,1000.0,6400.0,0.2176,-172,6.0,XNA
1013715,104452,Approved,59000.0,56000.0,1500.0,7700.0,0.1567,-1197,10.0,XNA
1013716,104454,Approved,167000.0,126000.0,4500.0,10300.0,0.1791,-320,18.0,middle
1013717,104455,Approved,28000.0,25000.0,900.0,3900.0,0.2372,-1221,10.0,middle
1013718,104455,Approved,49000.0,40000.0,1900.0,4000.0,0.1101,-1545,24.0,low_action
1013719,104456,Refused,164000.0,0.0,0.0,0.0,0.1374,-1476,10.0,high
1013720,104456,Approved,253000.0,236000.0,6400.0,37200.0,0.1197,-480,12.0,low_action
1013721,104457,Approved,205000.0,171000.0,5600.0,12600.0,0.2276,-1047,36.0,low_normal
1013722,104458,Refused,78000.0,0.0,0.0,0.0,0.1258,-852,10.0,middle
1013723,104458,Refused,327000.0,0.0,0.0,0.0,0.1004,-415,6.0,low_normal
1013724,104458,Refused,68000.0,0.0,0.0,0.0,0.0052,-323,6.0,XNA
1013725,104458,Refused,31000.0,0.0,0.0,0.0,0.0237,-2426,10.0,low_action
1013726,104458,Refused,48000.0,0.0,0.0,0.0,0.0835,-438,36.0,middle
1013727,104459,Refused,12000.0,0.0,0.0,0.0,0.2028,-46,6.0,high
1013728,104459,Refused,38000.0,0.0,0.0,0.0,0.2032,-2772,6.0,low_normal
1013729,104459,Refused,70000.0,0.0,0.0,0.0,0.1542,-1004,36.0,low_normal
1013730,104459,Refused,29000.0,0.0,0.0,0.0,0.0514,-1359,36.0,high
1013731,104460,Approved,70000.0,54000.0,1500.0,1800.0,0.1935,-487,6.0,low_action
1013732,104460,Refused,16000.0,0.0,0.0,0.0,0.0259,-2041,6.0,high
1013733,104460,Canceled,52000.0,50000.0,4100.0,3700.0,0.0049,-1208,6.0,middle
1013734,104463,Approved,209000.0,162000.0,8500.0,23300.0,0.022,-1050,18.0,low_action
1013735,104463,Canceled,153000.0,133000.0,4000.0,5200.0,0.2068,-2280,10.0,XNA
1013736,104463,Approved,49000.0,43000.0,2000.0,1300.0,0.2311,-1168,18.0,low_normal
1013737,104463,Approved,21000.0,20000.0,500.0,2400.0,0.1774,-1763,10.0,XNA
1013738,104463,Refused,182000.0,0.0,0.0,0.0,0.2134,-92,48.0,middle
1013739,104463,Refused,130000.0,0.0,0.0,0.0,0.0991,-1957,18.0,high
1013740,104464,Approved,74000.0,63000.0,3000.0,10700.0,0.1906,-1434,48.0,XNA
1013741,104464,Approved,143000.0,142000.0,8200.0,10100.0,0.1602,-2073,6.0,high
1013742,104465,Refused,136000.0,0.0,0.0,0.0,0.2033,-1159,10.0,low_action
1013743,104465,Approved,293000.0,272000.0,10200.0,28500.0,0.0193,-1452,48.0,low_normal
1013744,104466,Approved,35000.0,31000.0,1300.0,6200.0,0.0742,-867,48.0,middle
1013745,104466,Refused,88000.0,0.0,0.0,0.0,0.2426,-1043,10.0,low_action
1013746,104466,Approved,16000.0,15000.0,1000.0,1500.0,0.1004,-2783,18.0,middle
1013747,104467,Refused,37000.0,0.0,0.0,0.0,0.0672,-1208,18.0,middle
1013748,104467,Approved,204000.0,194000.0,7000.0,25100.0,0.1205,-720,10.0,low_normal
1013749,104467,Approved,14000.0,12000.0,500.0,200.0,0.1635,-948,24.0,low_action
1013750,104467,Refused,28000.0,0.0,0.0,0.0,0.107,-1892,6.0,high
1013751,104467,Approved,57000.0,48000.0,1500.0,5100.0,0.1223,-1446,18.0,XNA
1013752,104468,Canceled,175000.0,153000.0,4100.0,9400.0,0.1239,-824,6.0,high
1013753,104468,Approved,555000.0,503000.0,15700.0,93200.0,0.0059,-839,10.0,low_normal
1013754,104468,Canceled,384000.0,386000.0,14000.0,13800.0,0.0814,-266,18.0,XNA
1013755,104469,Refused,271000.0,0.0,0.0,0.0,0.1223,-584,48.0,high
1013756,104469,Refused,60000.0,0.0,0.0,0.0,0.0511,-1353,12.0,low_action
1013757,104469,Refused,319000.0,0.0,0.0,0.0,0.0564,-2573,6.0,high
1013758,104469,Approved,111000.0,104000.0,2800.0,12300.0,0.0707,-1306,12.0,high
1013759,104469,Refused,339000.0,0.0,0.0,0.0,0.2257,-2771,36.0,XNA
1013760,104470,Approved,112000.0,97000.0,8500.0,7600.0,0.2036,-1488,6.0,low_action
1013761,104470,Approved,128000.0,100000.0,7400.0,5200.0,0.0477,-1688,36.0,XNA
1013762,104470,Approved,49000.0,48000.0,1400.0,2000.0,0.2304,-2832,48.0,XNA
1013763,104470,Approved,476000.0,475000.0,27700.0,85300.0,0.2205,-2838,36.0,XNA
1013764,104471,Canceled,41000.0,38000.0,1600.0,400.0,0.1878,-1587,18.0,middle
1013765,104471,Unused offer,172000.0,175000.0,6300.0,1400.0,0.1939,-1849,24.0,low_action
1013766,104471,Refused,71000.0,0.0,0.0,0.0,0.1149,-792,18.0,low_action
1013767,104471,Approved,113000.0,93000.0,3600.0,17400.0,0.059,-1823,18.0,low_action
1013768,104471,Refused,351000.0,0.0,0.0,0.0,0.2404,-2000,6.0,high
1013769,104471,Refused,342000.0,0.0,0.0,0.0,0.1062,-1529,24.0,middle
1013770,104472,Refused,88000.0,0.0,0.0,0.0,0.0558,-1129,24.0,middle
1013771,104472,Approved,111000.0,85000.0,2900.0,9500.0,0.1767,-2378,36.0,middle
1013772,104472,Approved,78000.0,60000.0,1500.0,1300.0,0.1733,-150,18.0,low_action
1013773,104473,Approved,778000.0,614000.0,21700.0,73200.0,0.0974,-2663,36.0,low_action
1013774,104474,Refused,138000.0,0.0,0.0,0.0,0.2325,-2687,18.0,low_normal
1013775,104474,Approved,84000.0,77000.0,3800.0,8700.0,0.1355,-751,12.0,XNA
1013776,104474,Approved,18000.0,19000.0,600.0,2400.0,0.1376,-697,48.0,XNA
1013777,104475,Approved,521000.0,509000.0,41100.0,51600.0,0.1001,-299,18.0,low_normal
1013778,104475,Approved,839000.0,851000.0,37400.0,30900.0,0.2444,-446,36.0,high
1013779,104475,Refused,189000.0,0.0,0.0,0.0,0.2049,-1138,12.0,low_action
1013780,104475,Canceled,52000.0,48000.0,1300.0,2200.0,0.0586,-1528,48.0,XNA
1013781,104476,Approved,44000.0,43000.0,2100.0,6900.0,0.199,-329,36.0,XNA
1013782,104476,Approved,504000.0,467000.0,15800.0,15400.0,0.0987,-2405,18.0,low_normal
1013783,104477,Approved,71000.0,69000.0,2800.0,12300.0,0.0323,-2716,12.0,low_normal
1013784,104478,Approved,95000.0,91000.0,6400.0,1200.0,0.0851,-84,36.0,low_action
1013785,104478,Refused,61000.0,0.0,0.0,0.0,0.0512,-2102,18.0,low_normal
1013786,104478,Approved,31000.0,25000.0,600.0,300.0,0.0654,-2583,48.0,low_normal
1013787,104479,Refused,84000.0,0.0,0.0,0.0,0.18,-940,12.0,low_normal
1013788,104480,Approved,143000.0,111000.0,7600.0,16600.0,0.1131,-211,24.0,XNA
1013789,104480,Refused,42000.0,0.0,0.0,0.0,0.0184,-2845,12.0,low_action
1013790,104480,Refused,441000.0,0.0,0.0,0.0,0.1481,-341,18.0,middle
1013791,104480,Refused,45000.0,0.0,0.0,0.0,0.2148,-2079,12.0,low_action
1013792,104481,Refused,156000.0,0.0,0.0,0.0,0.2076,-1920,18.0,middle
1013793,104481,Refused,78000.0,0.0,0.0,0.0,0.0305,-1619,18.0,low_normal
1013794,104481,Approved,378000.0,370000.0,10600.0,52700.0,0.1048,-572,48.0,low_action
1013795,104483,Approved,336000.0,292000.0,8300.0,33200.0,0.1447,-1141,24.0,low_normal
1013796,104483,Refused,487000.0,0.0,0.0,0.0,0.2079,-2520,10.0,low_normal
1013797,104483,Refused,91000.0,0.0,0.0,0.0,0.0746,-2171,36.0,middle
1013798,104483,Approved,396000.0,358000.0,9600.0,45100.0,0.1936,-232,10.0,high
1013799,104483,Refused,177000.0,0.0,0.0,0.0,0.2387,-921,10.0,high
1013800,104483,Refused,132000.0,0.0,0.0,0.0,0.2332,-2782,12.0,low_action
1013801,104484,Refused,94000.0,0.0,0.0,0.0,0.2481,-931,6.0,high
1013802,104484,Refused,74000.0,0.0,0.0,0.0,0.157,-2503,24.0,middle
1013803,104485,Canceled,101000.0,105000.0,3600.0,10200.0,0.1811,-1226,36.0,low_action
1013804,104485,Approved,171000.0,129000.0,6500.0,25000.0,0.0437,-2111,18.0,low_action
1013805,104486,Approved,206000.0,182000.0,11500.0,3500.0,0.0031,-2296,6.0,high
1013806,104486,Approved,339000.0,289000.0,8100.0,22700.0,0.2393,-2527,12.0,low_normal
1013807,104486,Refused,267000.0,0.0,0.0,0.0,0.1336,-2295,24.0,XNA
1013808,104487,Approved,587000.0,544000.0,34600.0,56600.0,0.2068,-2426,12.0,low_normal
1013809,104487,Refused,8000.0,0.0,0.0,0.0,0.0941,-1843,12.0,XNA
1013810,104487,Approved,78000.0,80000.0,4300.0,9500.0,0.0445,-2730,12.0,low_normal
1013811,104487,Refused,127000.0,0.0,0.0,0.0,0.0656,-912,12.0,high
1013812,104488,Refused,38000.0,0.0,0.0,0.0,0.1349,-1386,12.0,middle
1013813,104488,Approved,222000.0,189000.0,9500.0,12000.0,0.2003,-1051,24.0,XNA
1013814,104489,Approved,595000.0,601000.0,23200.0,36800.0,0.1224,-1436,36.0,low_normal
1013815,104489,Unused offer,36000.0,30000.0,800.0,5800.0,0.2217,-2140,12.0,low_action
1013816,104489,Approved,16000.0,15000.0,400.0,100.0,0.0221,-177,10.0,XNA
1013817,104489,Refused,68000.0,0.0,0.0,0.0,0.0565,-1476,24.0,middle
1013818,104490,Approved,53000.0,45000.0,1400.0,8500.0,0.034,-2649,6.0,middle
1013819,104490,Approved,78000.0,79000.0,7600.0,9800.0,0.0722,-1496,18.0,middle
1013820,104490,Canceled,41000.0,38000.0,1200.0,5900.0,0.1328,-337,6.0,low_action
1013821,104491,Refused,208000.0,0.0,0.0,0.0,0.2051,-1278,18.0,low_normal
1013822,104491,Canceled,396000.0,399000.0,14600.0,5900.0,0.2152,-276,12.0,low_action
1013823,104491,Refused,20000.0,0.0,0.0,0.0,0.1725,-1193,24.0,middle
1013824,104491,Approved,39000.0,35000.0,1000.0,4200.0,0.1789,-104,24.0,middle
1013825,104491,Refused,139000.0,0.0,0.0,0.0,0.0772,-2391,12.0,high
1013826,104492,Refused,36000.0,0.0,0.0,0.0,0.1806,-1366,12.0,XNA
1013827,104492,Refused,331000.0,0.0,0.0,0.0,0.0676,-1564,48.0,low_action
1013828,104493,Approved,249000.0,228000.0,8400.0,7300.0,0.2434,-1695,6.0,low_action
1013829,104493,Refused,302000.0,0.0,0.0,0.0,0.0582,-948,6.0,low_action
1013830,104494,Approved,184000.0,172000.0,5200.0,24200.0,0.1486,-3,24.0,middle
1013831,104494,Approved,85000.0,65000.0,2300.0,2400.0,0.0844,-2605,6.0,low_normal
1013832,104494,Approved,148000.0,129000.0,3500.0,200.0,0.0413,-950,10.0,high
1013833,104494,Approved,67000.0,54000.0,1500.0,9500.0,0.0086,-1076,18.0,low_action
1013834,104494,Canceled,281000.0,235000.0,12800.0,38700.0,0.2158,-2001,18.0,middle
1013835,104495,Refused,522000.0,0.0,0.0,0.0,0.164,-2012,6.0,middle
1013836,104495,Canceled,28000.0,26000.0,1600.0,4500.0,0.0751,-2557,12.0,high
1013837,104495,Unused offer,26000.0,22000.0,1700.0,1100.0,0.1343,-927,48.0,middle
1013838,104495,Approved,85000.0,84000.0,2400.0,4400.0,0.145,-1809,48.0,middle
1013839,104495,Approved,406000.0,319000.0,8500.0,56400.0,0.1665,-268,48.0,low_action
1013840,104496,Refused,99000.0,0.0,0.0,0.0,0.0974,-1963,24.0,middle
1013841,104497,Refused,193000.0,0.0,0.0,0.0,0.1814,-1116,6.0,high
1013842,104497,Approved,162000.0,133000.0,7200.0,20900.0,0.077,-2549,12.0,XNA
1013843,104498,Approved,65000.0,68000.0,3700.0,9300.0,0.0406,-329,6.0,high
1013844,104498,Canceled,218000.0,196000.0,6900.0,18300.0,0.0362,-1762,6.0,high
1013845,104502,Approved,46000.0,37000.0,1200.0,6000.0,0.1507,-224,48.0,low_normal
1013846,104502,Unused offer,697000.0,552000.0,43300.0,86900.0,0.0394,-2557,6.0,XNA
1013847,104502,Approved,109000.0,106000.0,3900.0,7500.0,0.0673,-2811,10.0,low_normal
1013848,104503,Canceled,27000.0,22000.0,800.0,3500.0,0.0962,-252,48.0,XNA
1013849,104503,Approved,75000.0,71000.0,4100.0,2200.0,0.1727,-2344,6.0,middle
1013850,104503,Approved,60000.0,60000.0,2300.0,800.0,0.2073,-2395,18.0,middle
1013851,104503,Canceled,291000.0,225000.0,6200.0,34700.0,0.1958,-2182,36.0,middle
1013852,104503,Approved,199000.0,189000.0,7300.0,6000.0,0.1454,-2281,10.0,high
1013853,104503,Refused,20000.0,0.0,0.0,0.0,0.1499,-1703,36.0,high
1013854,104503,Refused,609000.0,0.0,0.0,0.0,0.1351,-2023,10.0,high
1013855,104503,Refused,262000.0,0.0,0.0,0.0,0.0714,-92,12.0,low_action
1013856,104504,Refused,116000.0,0.0,0.0,0.0,0.2467,-672,36.0,XNA
1013857,104504,Refused,38000.0,0.0,0.0,0.0,0.1204,-1150,10.0,high
1013858,104504,Approved,657000.0,628000.0,26300.0,57600.0,0.2458,-763,24.0,low_action
1013859,104504,Refused,262000.0,0.0,0.0,0.0,0.2273,-2824,18.0,low_normal
1013860,104505,Approved,104000.0,95000.0,4600.0,18500.0,0.065,-1518,10.0,middle
1013861,104505,Refused,129000.0,0.0,0.0,0.0,0.0071,-752,48.0,low_action
1013862,104505,Approved,157000.0,126000.0,12300.0,9500.0,0.1997,-2471,36.0,low_action
1013863,104506,Approved,78000.0,71000.0,2000.0,13700.0,0.0083,-2034,12.0,low_action
1013864,104506,Canceled,52000.0,44000.0,2200.0,6200.0,0.1254,-2117,48.0,low_action
1013865,104506,Approved,56000.0,55000.0,1400.0,300.0,0.034,-1328,10.0,XNA
1013866,104507,Approved,27000.0,21000.0,600.0,300.0,0.0743,-1152,48.0,low_action
1013867,104507,Unused offer,54000.0,54000.0,4400.0,7800.0,0.101,-2700,12.0,low_normal
1013868,104507,Refused,213000.0,0.0,0.0,0.0,0.0732,-8,48.0,XNA
1013869,104507,Refused,966000.0,0.0,0.0,0.0,0.2469,-1294,6.0,low_normal
1013870,104508,Approved,687000.0,596000.0,48000.0,53100.0,0.2087,-2172,12.0,XNA
1013871,104508,Canceled,215000.0,173000.0,7400.0,23700.0,0.1689,-1207,18.0,low_normal
1013872,104508,Approved,92000.0,81000.0,2600.0,1500.0,0.1087,-494,24.0,middle
1013873,104508,Approved,169000.0,136000.0,5100.0,19500.0,0.1378,-1644,18.0,middle
1013874,104508,Refused,107000.0,0.0,0.0,0.0,0.1697,-2420,12.0,low_normal
1013875,104508,Approved,194000.0,160000.0,6800.0,27700.0,0.1714,-1502,10.0,high
1013876,104510,Approved,64000.0,49000.0,2600.0,3800.0,0.2055,-825,18.0,low_action
1013877,104510,Canceled,181000.0,160000.0,8000.0,6300.0,0.1989,-1649,36.0,middle
1013878,104510,Approved,917000.0,796000.0,23500.0,132300.0,0.109,-2800,6.0,high
1013879,104510,Approved,192000.0,189000.0,6500.0,9000.0,0.2429,-907,48.0,middle
1013880,104511,Approved,402000.0,331000.0,24000.0,2200.0,0.1593,-2530,6.0,XNA
1013881,104511,Approved,142000.0,109000.0,4500.0,2600.0,0.2374,-2218,18.0,middle
1013882,104511,Approved,25000.0,24000.0,1900.0,3700.0,0.1633,-2141,24.0,XNA
1013883,104511,Refused,81000.0,0.0,0.0,0.0,0.0296,-1074,10.0,low_action
1013884,104511,Approved,148000.0,146000.0,5200.0,20000.0,0.2291,-87,6.0,high
1013885,104512,Approved,17000.0,13000.0,900.0,2100.0,0.1729,-870,10.0,low_normal
1013886,104513,Approved,30000.0,24000.0,600.0,300.0,0.1254,-1837,6.0,XNA
1013887,104513,Approved,39000.0,36000.0,1100.0,5100.0,0.0715,-1703,10.0,XNA
1013888,104514,Canceled,10000.0,9000.0,500.0,1700.0,0.1843,-2378,6.0,XNA
1013889,104514,Refused,159000.0,0.0,0.0,0.0,0.1621,-493,6.0,XNA
1013890,104514,Refused,148000.0,0.0,0.0,0.0,0.1558,-1078,12.0,low_normal
1013891,104514,Approved,941000.0,709000.0,19800.0,74900.0,0.121,-138,18.0,middle
1013892,104514,Refused,103000.0,0.0,0.0,0.0,0.2164,-1008,24.0,low_normal
1013893,104514,Approved,202000.0,154000.0,6300.0,28600.0,0.0292,-513,10.0,XNA
1013894,104514,Approved,264000.0,209000.0,13800.0,27900.0,0.0563,-2863,48.0,low_normal
1013895,104516,Canceled,307000.0,236000.0,7000.0,45500.0,0.2148,-2551,6.0,low_action
1013896,104517,Refused,18000.0,0.0,0.0,0.0,0.1649,-2793,36.0,low_normal
1013897,104517,Refused,552000.0,0.0,0.0,0.0,0.1164,-626,12.0,high
1013898,104518,Canceled,195000.0,199000.0,5900.0,5500.0,0.1679,-2024,24.0,low_action
1013899,104518,Canceled,23000.0,18000.0,500.0,1200.0,0.0998,-648,10.0,middle
1013900,104518,Approved,466000.0,361000.0,21100.0,11600.0,0.0244,-1650,48.0,high
1013901,104518,Refused,115000.0,0.0,0.0,0.0,0.0606,-78,6.0,high
1013902,104518,Refused,133000.0,0.0,0.0,0.0,0.152,-1445,24.0,low_action
1013903,104518,Approved,106000.0,109000.0,4400.0,1300.0,0.1056,-2035,6.0,low_action
1013904,104519,Canceled,135000.0,117000.0,2900.0,1900.0,0.2326,-1059,12.0,high
1013905,104519,Approved,396000.0,363000.0,9300.0,23700.0,0.0676,-2687,24.0,low_action
1013906,104519,Canceled,308000.0,294000.0,15200.0,23400.0,0.0569,-942,18.0,low_normal
1013907,104519,Approved,770000.0,767000.0,26300.0,63300.0,0.0789,-702,36.0,high
1013908,104519,Approved,37000.0,38000.0,1000.0,2000.0,0.0303,-749,24.0,low_normal
1013909,104520,Refused,94000.0,0.0,0.0,0.0,0.1929,-1017,10.0,high
1013910,104520,Approved,29000.0,23000.0,900.0,1400.0,0.0773,-195,36.0,low_normal
1013911,104520,Refused,66000.0,0.0,0.0,0.0,0.0215,-1211,12.0,low_action
1013912,104520,Approved,443000.0,346000.0,10000.0,51400.0,0.1571,-1362,48.0,XNA
1013913,104520,Refused,411000.0,0.0,0.0,0.0,0.2015,-108,18.0,low_action
1013914,104521,Canceled,143000.0,119000.0,7900.0,5000.0,0.2343,-2605,12.0,XNA
1013915,104522,Approved,93000.0,78000.0,4400.0,13200.0,0.0804,-846,12.0,low_normal
1013916,104522,Refused,65000.0,0.0,0.0,0.0,0.2229,-2238,10.0,low_normal
1013917,104522,Approved,29000.0,27000.0,1100.0,5200.0,0.2245,-2450,12.0,XNA
1013918,104523,Approved,48000.0,49000.0,1600.0,8600.0,0.0004,-2421,6.0,low_normal
1013919,104523,Refused,124000.0,0.0,0.0,0.0,0.0165,-827,36.0,XNA
1013920,104523,Approved,58000.0,49000.0,4000.0,7300.0,0.0832,-821,10.0,middle
1013921,104524,Refused,84000.0,0.0,0.0,0.0,0.1509,-20,18.0,high
1013922,104525,Refused,124000.0,0.0,0.0,0.0,0.1712,-322,18.0,low_normal
1013923,104525,Approved,174000.0,167000.0,5400.0,11000.0,0.2207,-2304,10.0,XNA
1013924,104525,Approved,229000.0,202000.0,5300.0,16000.0,0.2109,-2261,6.0,high
1013925,104525,Canceled,116000.0,107000.0,5800.0,7000.0,0.1918,-2284,10.0,middle
1013926,104526,Canceled,111000.0,87000.0,3800.0,1200.0,0.2149,-2464,18.0,XNA
1013927,104526,Canceled,391000.0,348000.0,17500.0,900.0,0.153,-2766,10.0,high
1013928,104527,Approved,664000.0,518000.0,20600.0,34700.0,0.2494,-2761,18.0,low_action
1013929,104527,Refused,112000.0,0.0,0.0,0.0,0.113,-281,24.0,high
1013930,104528,Refused,769000.0,0.0,0.0,0.0,0.1158,-1648,48.0,middle
1013931,104528,Refused,109000.0,0.0,0.0,0.0,0.1424,-1311,18.0,low_action
