SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_GOODS_PRICE,AMT_ANNUITY,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,APARTMENTS_MODE,APARTMENTS_MEDI,BASEMENTAREA_AVG,BASEMENTAREA_MODE,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_AVG,YEARS_BEGINEXPLUATATION_MODE,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_AVG,YEARS_BUILD_MODE,YEARS_BUILD_MEDI,COMMONAREA_AVG,COMMONAREA_MODE,COMMONAREA_MEDI,ELEVATORS_AVG,ELEVATORS_MODE,ELEVATORS_MEDI,ENTRANCES_AVG,ENTRANCES_MODE,ENTRANCES_MEDI,FLOORSMAX_AVG,FLOORSMAX_MODE,FLOORSMAX_MEDI,FLOORSMIN_AVG,FLOORSMIN_MODE,FLOORSMIN_MEDI,LANDAREA_AVG,LANDAREA_MODE,LANDAREA_MEDI,LIVINGAPARTMENTS_AVG,LIVINGAPARTMENTS_MODE,LIVINGAPARTMENTS_MEDI,LIVINGAREA_AVG,LIVINGAREA_MODE,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_AVG,NONLIVINGAPARTMENTS_MODE,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_AVG,NONLIVINGAREA_MODE,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
101295,0,Cash loans,F,Y,Y,0,108000.0,850500.0,693000.0,36000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.017465,-14471,-4304,-3402.0,-5449,9.0,1,1,0,1,0,0,Laborers,2.0,2,2,SATURDAY,17,0,0,0,0,1,1,Housing,0.351929,0.147187,0.140567,0.2999,0.326,0.3291,0.3101,0.3129,0.2921,0.2114,0.2219,0.1993,0.1697,0.1489,0.1997,0.2459,0.2214,0.1854,0.1949,0.201,0.1985,0.3178,0.3452,0.2969,0.2569,0.2609,0.2465,0.2237,0.1856,0.2477,0.3482,0.3332,0.3486,0.1591,0.0942,0.1951,0.2089,0.2425,0.2407,0.2712,0.2499,0.2936,0.2488,0.236,0.2748,reg oper spec account,,0.18,,No,1.0,0.0,1.0,0.0,-801.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101296,0,Cash loans,F,N,Y,0,54000.0,382500.0,360000.0,11000.0,,Working,Higher education,Married,House / apartment,0.016434,-21451,-5946,-3232.0,-1646,,1,1,0,1,0,0,Sales staff,2.0,2,2,TUESDAY,11,0,0,0,0,0,0,Medicine,0.333503,0.554973,0.571652,0.1909,0.1915,0.1776,0.2195,0.2268,0.2248,0.1032,0.1147,0.1142,0.1496,0.1292,0.1012,0.2477,0.2324,0.2086,0.2323,0.218,0.2663,0.1009,0.1099,0.1252,0.1458,0.1547,0.1376,0.2722,0.2381,0.2327,0.1378,0.1119,0.147,0.2171,0.2322,0.2021,0.2095,0.1687,0.1624,0.0868,0.1149,0.1378,0.2358,0.2187,0.2109,,block of flats,0.2125,,,2.0,0.0,2.0,0.0,-4075.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
101297,0,Cash loans,F,N,Y,0,315000.0,1390500.0,1156500.0,114500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.015133,-9854,-698,-1825.0,-1233,,1,1,0,1,0,0,,2.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,Business Entity Type 3,,0.856759,0.522904,0.4475,0.4518,0.434,0.4657,0.468,0.4636,0.1769,0.2661,0.2238,0.329,0.3096,0.3139,0.4388,0.3942,0.4537,0.3036,0.2707,0.319,0.3879,0.373,0.3713,0.2943,0.2486,0.264,0.3569,0.3278,0.3377,0.2205,0.2438,0.243,0.3196,0.301,0.3429,0.2747,0.241,0.258,0.3271,0.3458,0.3578,0.254,0.2671,0.2445,,,0.1728,Panel,,0.0,0.0,0.0,0.0,-662.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
101298,1,Cash loans,F,N,Y,2,139500.0,342000.0,333000.0,8500.0,Unaccompanied,State servant,Higher education,Married,Municipal apartment,0.017363,-12733,-1926,-403.0,-1687,,1,1,1,1,0,0,,4.0,2,2,THURSDAY,10,0,0,0,1,1,0,Government,,0.616749,,0.5816,0.5793,0.5338,0.5987,0.6256,0.6161,0.8035,0.8237,0.8229,0.7885,0.7705,0.7534,0.7121,0.6881,0.7235,0.4188,0.4826,0.4572,0.6407,0.6519,0.6402,0.4239,0.3929,0.3746,0.7094,0.6863,0.7,0.8549,0.7939,0.7673,0.5112,0.5273,0.54,0.6342,0.6489,0.6165,0.6445,0.6554,0.6407,0.6584,0.6273,0.6318,,block of flats,,Panel,No,2.0,0.0,2.0,0.0,-4022.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,1.0
101299,0,Cash loans,F,Y,N,0,54000.0,220500.0,216000.0,8000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.01454,-18148,-6072,-1386.0,-4685,,1,1,0,1,0,0,,2.0,2,2,MONDAY,14,0,0,0,0,0,0,Self-employed,,0.536427,0.682816,0.1432,0.1798,0.1623,0.1453,0.12,0.1226,0.1884,0.1673,0.1291,0.1213,0.1394,0.0544,0.1751,0.1896,0.2235,0.134,0.1591,0.1459,0.0971,0.124,0.1201,0.1309,0.1413,0.1347,0.0886,0.1025,0.085,0.1647,0.1727,0.1753,0.0556,0.105,0.087,0.1082,0.1204,0.1104,0.109,0.0879,0.0982,0.1103,0.0849,0.1173,,,0.0778,,No,2.0,0.0,2.0,0.0,-716.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,2.0
101300,0,Cash loans,F,Y,Y,0,90000.0,1116000.0,1075500.0,51000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.009249,-24130,365243,-17430.0,-826,,1,0,0,1,1,0,,1.0,2,2,THURSDAY,12,0,0,0,0,0,1,Business Entity Type 3,,0.46144,0.568341,0.1989,0.2001,0.1891,0.2124,0.1993,0.2088,0.1992,0.1976,0.2186,0.3738,0.381,0.3801,0.1841,0.1925,0.231,0.3717,0.3957,0.3826,0.3016,0.32,0.3181,0.167,0.2167,0.1904,0.2713,0.3251,0.2595,0.23,0.2277,0.2302,0.2652,0.2577,0.288,0.2224,0.2377,0.2312,0.2913,0.2798,0.3238,0.31,0.3392,0.2881,,,0.177,,,4.0,1.0,4.0,0.0,-1119.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.0,0.0,1.0
101301,0,Cash loans,M,N,Y,0,72000.0,229500.0,207000.0,21500.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.031923,-13842,-922,-2127.0,-1827,,1,1,1,1,0,0,Security staff,2.0,2,2,SATURDAY,10,0,0,0,0,0,0,Business Entity Type 3,,0.411526,0.561184,0.4702,0.446,0.4974,0.3834,0.4046,0.393,0.2611,0.261,0.2277,0.3989,0.3833,0.4049,0.3273,0.3457,0.3181,0.3592,0.4009,0.3302,0.481,0.483,0.4759,0.4639,0.4508,0.4624,0.4515,0.3885,0.3655,0.472,0.4458,0.4801,0.3993,0.4208,0.4119,0.416,0.3782,0.3964,0.4567,0.4641,0.4497,0.2277,0.2137,0.2054,org spec account,,0.3811,Panel,No,1.0,0.0,1.0,0.0,-3382.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,5.0
101302,0,Cash loans,F,N,Y,1,135000.0,409500.0,342000.0,15000.0,Children,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.025754,-25104,365243,-1275.0,-873,,1,0,0,1,1,0,Core staff,3.0,1,1,WEDNESDAY,10,0,0,0,0,0,1,Business Entity Type 3,,0.626117,0.493329,0.2917,0.3303,0.3658,0.3736,0.3834,0.372,0.4493,0.4576,0.4381,0.5102,0.4732,0.5047,0.2405,0.3026,0.267,0.2965,0.2954,0.2533,0.5693,0.5309,0.5626,0.4129,0.3871,0.418,0.3325,0.3191,0.329,0.5451,0.5105,0.5134,0.2236,0.2487,0.2573,0.2325,0.2423,0.2664,0.333,0.3015,0.3456,0.2449,0.2519,0.2612,,block of flats,0.2709,"Stone, brick",,1.0,0.0,1.0,0.0,-1438.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0
101303,0,Cash loans,M,N,N,0,166500.0,1192500.0,1120500.0,48000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.05986,-18117,-1533,-1360.0,-2665,,1,1,0,1,0,0,High skill tech staff,2.0,2,2,TUESDAY,12,0,0,0,0,1,0,Business Entity Type 3,,0.648757,0.542564,0.2856,0.3006,0.3032,0.3353,0.304,0.3079,0.4419,0.4103,0.4111,0.513,0.4895,0.5416,0.4799,0.4766,0.4323,0.3237,0.3537,0.3336,0.4056,0.4027,0.3903,0.3825,0.3912,0.41,0.5585,0.5751,0.5615,0.3665,0.3879,0.3668,0.3397,0.3572,0.3687,0.4097,0.3446,0.3958,0.3009,0.3365,0.3189,0.3776,0.3637,0.3768,,,,,No,2.0,0.0,2.0,0.0,-2913.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.0,2.0,0.0
101304,0,Cash loans,M,Y,Y,0,112500.0,837000.0,769500.0,51000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.023515,-15894,-373,-5934.0,-1831,,1,1,0,1,0,0,,1.0,2,2,TUESDAY,9,0,1,0,0,0,0,Self-employed,0.265067,0.610566,0.562374,0.5225,0.5723,0.5366,0.7047,0.7406,0.7693,0.5277,0.4601,0.5072,0.4782,0.5037,0.4643,0.6394,0.6407,0.6351,0.7678,0.7738,0.8083,0.6847,0.6641,0.6913,0.6026,0.6052,0.584,0.6761,0.6998,0.6705,0.5058,0.5007,0.5047,0.5534,0.5032,0.5484,0.6222,0.6464,0.6501,0.6423,0.6462,0.6274,0.4159,0.447,0.4114,,block of flats,,Panel,No,2.0,0.0,2.0,0.0,-2185.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,2.0
101305,0,Cash loans,F,Y,Y,0,225000.0,549000.0,535500.0,22000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.01444,-12216,-1307,-278.0,-4902,,1,1,0,1,0,0,,2.0,2,2,TUESDAY,14,0,0,0,0,0,0,Business Entity Type 2,0.9995,0.601033,0.547591,0.0812,0.0097,0.0608,0.0585,0.0775,0.0853,0.0602,0.0733,0.0599,0.0729,0.0389,0.0696,0.0578,0.0359,0.0264,0.0333,0.0507,0.1141,0.0274,0.0476,0.0409,0.0879,0.0867,0.0747,0.1235,0.0667,0.1072,0.0337,0.0548,0.0247,0.0904,0.0632,0.0691,0.1046,0.1037,0.0513,0.0848,0.1026,0.1263,0.0791,0.0442,0.012,reg oper account,,,,,0.0,0.0,0.0,0.0,-480.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0
101306,0,Revolving loans,M,N,Y,0,153000.0,517500.0,441000.0,50000.0,Other_A,Pensioner,Secondary / secondary special,Separated,House / apartment,0.012681,-20629,365243,-3285.0,-4599,,1,0,1,1,1,0,Sales staff,2.0,2,2,FRIDAY,16,0,0,0,0,0,0,Housing,0.45534,0.536898,0.532205,0.0344,0.0699,0.0233,0.0616,0.0829,0.1006,0.079,0.052,0.0578,0.0715,0.0595,0.0679,0.0,0.0355,0.002,0.0,0.0436,0.0384,0.0704,0.0712,0.0645,0.0767,0.035,0.0844,0.0667,0.0671,0.0246,0.0905,0.0742,0.0768,0.091,0.0902,0.0797,0.08,0.0703,0.1168,0.092,0.1133,0.0784,0.0358,0.065,0.0306,reg oper spec account,block of flats,,Block,No,1.0,0.0,1.0,0.0,-7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0
101307,1,Cash loans,F,Y,Y,0,265500.0,787500.0,625500.0,19500.0,Family,Commercial associate,Higher education,Married,House / apartment,0.019257,-15437,-8862,-1865.0,-5309,31.0,1,1,0,1,0,0,,2.0,2,2,MONDAY,15,0,0,0,0,1,0,Military,,0.330817,0.372837,0.7326,0.7063,0.7242,0.5945,0.589,0.617,0.5978,0.6012,0.5987,0.4659,0.5132,0.485,0.9841,1.0,0.9785,0.9948,1.0,0.9841,0.8096,0.7303,0.7759,0.8536,0.8555,0.8296,0.7895,0.7964,0.7977,0.7037,0.71,0.7223,0.631,0.6592,0.6124,0.6361,0.6396,0.6446,0.8138,0.8114,0.8359,1.0,0.9995,1.0,,,,Panel,,0.0,0.0,0.0,0.0,-2198.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
101308,0,Cash loans,F,N,Y,0,121500.0,490500.0,481500.0,24500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.026346,-19033,-952,-1573.0,-2479,,1,1,0,1,0,0,,1.0,2,2,WEDNESDAY,22,0,0,0,0,0,1,Trade: type 7,0.633544,0.593551,,0.2646,0.2959,0.3197,0.2328,0.2547,0.2732,0.3099,0.3,0.3097,0.5568,0.5519,0.5463,0.555,0.5432,0.5482,0.3851,0.3718,0.3827,0.4648,0.4864,0.5058,0.5251,0.5183,0.5109,0.441,0.4141,0.463,0.2496,0.2282,0.2434,0.4034,0.4346,0.4532,0.5165,0.4884,0.4969,0.2754,0.2756,0.2906,0.5114,0.5266,0.5461,not specified,,,Panel,,2.0,1.0,2.0,0.0,-3708.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
101309,0,Cash loans,F,Y,Y,2,783000.0,4050000.0,3838500.0,166000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.016068,-16979,-722,-3691.0,-3187,,1,1,0,1,0,0,,3.0,2,2,FRIDAY,13,0,0,0,0,1,0,Business Entity Type 3,0.49934,0.86584,0.685965,0.1091,0.1193,0.073,0.2064,0.21,0.2715,0.1502,0.2014,0.1525,0.2662,0.2507,0.2519,0.1532,0.1107,0.1564,0.1858,0.1969,0.2357,0.2005,0.2052,0.2058,0.2086,0.2246,0.2281,0.1774,0.1571,0.1964,0.1704,0.1366,0.1394,0.2566,0.2404,0.2145,0.1753,0.1342,0.1545,0.1751,0.1836,0.2703,0.2608,0.2324,0.2302,reg oper account,,0.1579,"Stone, brick",No,1.0,1.0,1.0,0.0,-3491.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,0.0,1.0,2.0
101310,1,Revolving loans,M,N,Y,1,108000.0,270000.0,220500.0,8000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.007515,-14747,-1139,-373.0,-5157,,1,1,0,1,0,0,Sales staff,2.0,2,2,FRIDAY,18,0,0,0,0,0,1,Self-employed,,0.556905,0.415539,0.0497,0.0478,0.0554,0.0454,0.0705,0.053,0.0787,0.0732,0.0733,0.0392,0.0607,0.0562,0.0972,0.0664,0.0235,0.07,0.0716,0.0388,0.1026,0.0262,0.0678,0.0318,0.0295,0.0744,0.0386,0.0692,0.0158,0.0781,0.0532,0.0563,0.0962,0.0265,0.0531,0.0508,0.056,0.0487,0.075,0.0977,0.0722,0.0666,0.1086,0.0936,,,,,No,2.0,0.0,2.0,0.0,-221.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,1.0,0.0,1.0
101311,0,Cash loans,F,N,Y,0,90000.0,639000.0,589500.0,20500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.011826,-7937,-1362,-456.0,-4277,,1,1,0,1,0,0,Core staff,2.0,2,2,SUNDAY,13,0,0,0,0,1,0,Business Entity Type 3,0.785957,0.601587,,0.4256,0.4468,0.4068,0.5753,0.6044,0.6231,0.7393,0.7686,0.7579,0.5383,0.5688,0.5194,0.3536,0.3728,0.3443,0.523,0.5355,0.5498,0.6443,0.6402,0.6831,0.4112,0.4233,0.3857,0.4799,0.4615,0.4632,0.5381,0.5637,0.5719,0.6935,0.7321,0.6891,0.6107,0.6258,0.6461,0.5359,0.5631,0.5247,0.3719,0.3572,0.3222,,block of flats,,,,1.0,0.0,1.0,0.0,-1915.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
101312,0,Revolving loans,F,N,N,0,85500.0,351000.0,274500.0,9500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01891,-10048,-3474,-29.0,-5694,,1,1,0,1,0,0,,2.0,2,2,MONDAY,11,0,0,0,0,0,0,Other,0.471451,0.490873,0.395226,0.4782,0.4771,0.4766,0.4463,0.4145,0.4434,0.2992,0.2826,0.2599,0.4116,0.3813,0.4209,0.3552,0.3869,0.3762,0.5936,0.5396,0.5872,0.2656,0.2542,0.2745,0.3008,0.2917,0.2826,0.4746,0.4338,0.4625,0.3354,0.3348,0.2888,0.3791,0.4159,0.4333,0.3083,0.3375,0.3296,0.2809,0.2635,0.2803,0.5259,0.5211,0.5121,,block of flats,,,No,3.0,1.0,3.0,0.0,-2568.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
101313,0,Cash loans,M,N,Y,0,130500.0,1831500.0,1633500.0,48000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,Rented apartment,0.029592,-12465,-5890,-5652.0,-5885,,1,1,1,1,0,0,,1.0,2,1,FRIDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.710426,0.435552,,0.172,0.1709,0.1615,0.3425,0.3317,0.3464,0.3498,0.3918,0.3583,0.3149,0.3401,0.3253,0.2652,0.2708,0.2313,0.4213,0.421,0.41,0.3797,0.3693,0.3716,0.3918,0.3419,0.3705,0.2328,0.241,0.2689,0.2166,0.2066,0.226,0.2236,0.2383,0.2411,0.2275,0.2676,0.2443,0.4082,0.3998,0.3876,0.3853,0.3666,0.3549,,,,,,0.0,2.0,0.0,1.0,-2719.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,1.0
101314,0,Cash loans,F,Y,Y,2,58500.0,270000.0,229500.0,17000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.007443,-16237,-4886,-4782.0,-452,,1,1,0,1,1,0,Laborers,4.0,2,2,WEDNESDAY,13,1,0,0,0,0,0,Medicine,0.281434,0.706997,0.471665,0.5132,0.57,0.6008,0.4732,0.4918,0.5068,0.3413,0.3333,0.3357,0.3973,0.3833,0.3841,0.4855,0.4477,0.4879,0.4605,0.4664,0.4942,0.5124,0.5485,0.5373,0.3887,0.4142,0.3783,0.3742,0.3977,0.4316,0.6213,0.6627,0.6116,0.5751,0.551,0.5603,0.5664,0.5831,0.5914,0.664,0.6746,0.6697,0.6245,0.6429,0.634,,block of flats,,,No,2.0,0.0,2.0,0.0,-964.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,1.0
101315,0,Cash loans,F,N,Y,0,171000.0,634500.0,544500.0,29000.0,Family,Working,Secondary / secondary special,Civil marriage,Municipal apartment,0.02204,-18957,-481,-330.0,-1410,,1,1,0,1,1,0,Sales staff,2.0,2,2,SATURDAY,12,0,0,0,0,0,0,XNA,,0.749907,0.538844,0.4846,0.4627,0.4483,0.279,0.2828,0.2855,0.435,0.4434,0.4177,0.4815,0.5004,0.4975,0.3084,0.276,0.2629,0.4339,0.4512,0.3996,0.3268,0.3427,0.3134,0.3328,0.3314,0.3275,0.4905,0.5248,0.4876,0.4147,0.3905,0.3981,0.3268,0.3809,0.3742,0.4354,0.4413,0.4204,0.5921,0.5854,0.5833,0.4439,0.4133,0.4106,,block of flats,0.3686,,No,1.0,0.0,1.0,0.0,-331.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,2.0,0.0,4.0
101316,0,Cash loans,F,Y,N,0,49500.0,265500.0,220500.0,8500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.021448,-21345,-697,-1452.0,-4264,,1,1,0,1,0,1,,2.0,1,1,SATURDAY,9,0,0,0,0,0,0,Medicine,0.276287,0.459001,0.398416,0.6602,0.6718,0.6346,0.5131,0.5375,0.5297,0.503,0.5115,0.4859,0.5709,0.5381,0.5199,0.9601,0.9347,0.8908,0.5967,0.6123,0.5942,0.516,0.5146,0.5498,0.424,0.413,0.4225,0.4411,0.4635,0.4484,0.905,0.9143,0.9436,0.5851,0.5714,0.5667,0.7033,0.698,0.7325,0.6639,0.5773,0.5986,0.7825,0.7696,0.7624,,,0.6346,,,0.0,0.0,0.0,0.0,-733.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
101317,0,Cash loans,F,Y,N,2,162000.0,526500.0,441000.0,46500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.014133,-16214,-897,-6284.0,-590,,1,1,0,1,0,0,,4.0,1,1,THURSDAY,9,0,0,0,0,0,0,Business Entity Type 2,0.128262,0.455722,0.363461,0.1054,0.122,0.1257,0.1465,0.1425,0.1652,0.0558,0.0895,0.0552,0.0535,0.0404,0.1028,0.1154,0.1162,0.0682,0.1082,0.0772,0.1106,0.1213,0.0793,0.077,0.093,0.1165,0.1135,0.1303,0.0814,0.0781,0.1267,0.1057,0.1082,0.0934,0.1135,0.0937,0.0921,0.172,0.1493,0.0373,0.0622,0.0761,0.1536,0.172,0.163,,,,,,1.0,0.0,,0.0,-993.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
101318,1,Cash loans,M,Y,N,0,72000.0,103500.0,90000.0,3500.0,"Spouse, partner",Working,Higher education,Civil marriage,House / apartment,0.012996,-18052,-1068,-7414.0,-511,24.0,1,1,0,1,1,0,IT staff,2.0,2,2,THURSDAY,16,0,0,0,1,0,0,XNA,,,0.63764,0.3742,0.4102,0.4134,0.3593,0.3159,0.3293,0.2687,0.2862,0.2602,0.2241,0.2332,0.2073,0.476,0.4524,0.4482,0.3566,0.3964,0.3931,0.537,0.4896,0.5174,0.3732,0.3999,0.4068,0.3109,0.3568,0.3843,0.3446,0.3144,0.3327,0.4653,0.4652,0.464,0.2259,0.193,0.2116,0.519,0.5088,0.5155,0.4376,0.4177,0.4682,,block of flats,,"Stone, brick",No,1.0,0.0,1.0,0.0,-3430.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,2.0
101319,1,Cash loans,F,Y,Y,0,117000.0,400500.0,333000.0,39500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.011846,-20914,365243,-3498.0,-825,32.0,1,0,0,1,0,0,,2.0,2,1,THURSDAY,15,0,0,1,0,1,0,Bank,,0.541513,,0.4967,0.4696,0.4722,0.4035,0.3915,0.3863,0.3748,0.3515,0.3727,0.2511,0.3008,0.308,0.3914,0.3992,0.4055,0.286,0.3496,0.355,0.608,0.6277,0.6279,0.3265,0.3758,0.3449,0.4782,0.481,0.5035,0.3927,0.4093,0.3924,0.5975,0.6065,0.5681,0.2643,0.3204,0.2938,0.5886,0.6118,0.6414,0.4611,0.4577,0.4526,,,,,,4.0,0.0,4.0,0.0,-814.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,0.0,0.0,1.0
101320,0,Cash loans,F,N,Y,0,207000.0,702000.0,612000.0,19000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.020406,-13799,-1026,-500.0,-430,,1,1,0,1,0,0,High skill tech staff,2.0,2,2,THURSDAY,18,0,0,0,0,1,1,Business Entity Type 3,0.596467,0.721441,0.464346,0.2691,0.2826,0.32,0.1547,0.2104,0.1744,0.2612,0.2546,0.2477,0.3434,0.3995,0.3556,0.3292,0.3698,0.3552,0.417,0.3925,0.376,0.4329,0.3962,0.3888,0.2757,0.3257,0.3132,0.2544,0.2348,0.2323,0.3982,0.4165,0.3977,0.2745,0.2948,0.2479,0.3626,0.3839,0.4126,0.2214,0.2342,0.2178,0.1994,0.2113,0.2138,,,,"Stone, brick",No,1.0,0.0,1.0,0.0,-2711.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,1.0
